Date,Open,High,Low,Close,Signal,Entry,StopLoss,TakeProfit,RiskReward
2024-02-15,51858.51,52890.0,51353.49,51934.29,BUY,50888.455,41363.24803,79464.07591,3.0
2024-02-16,51935.23,52608.2,51597.87,52162.64,NONE,,,,
2024-02-17,52162.65,52214.05,50642.36,51666.22,NONE,,,,
2024-02-18,51666.23,52400.0,51174.38,52153.63,NONE,,,,
2024-02-19,52153.63,52501.01,51687.98,51787.05,NONE,,,,
2024-02-20,51787.05,53000.0,50764.01,52277.52,NONE,,,,
2024-02-21,52277.53,52394.91,50628.6,51851.67,NONE,,,,
2024-02-22,51851.46,52076.0,50905.65,51258.7,NONE,,,,
2024-02-23,51260.29,51512.68,50513.01,50747.05,NONE,,,,
2024-02-24,50746.98,51696.19,50576.55,51570.65,NONE,,,,
2024-02-25,51568.63,51967.82,51275.01,51731.0,NONE,,,,
2024-02-26,51730.96,54980.0,50901.23,54533.48,NONE,,,,
2024-02-27,54530.32,57646.81,54490.8,57077.07,NONE,,,,
2024-02-28,57077.08,64100.0,56723.48,62518.9,NONE,,,,
2024-02-29,62520.06,63675.48,60355.61,61179.03,NONE,,,,
2024-03-01,61179.03,63267.18,60788.33,62436.72,NONE,,,,
2024-03-02,62439.74,62500.0,61623.39,62045.78,NONE,,,,
2024-03-03,62045.78,63260.0,61388.0,63154.49,NONE,,,,
2024-03-04,63155.74,68602.98,62300.0,68360.14,NONE,,,,
2024-03-05,68356.7,69324.58,59224.68,63800.78,NONE,,,,
2024-03-06,63802.15,67654.06,62832.39,66122.28,NONE,,,,
2024-03-07,66115.48,68098.09,65599.63,66938.21,NONE,,,,
2024-03-08,66938.21,70199.0,66157.09,68289.16,NONE,,,,
2024-03-09,68289.16,68700.41,68047.62,68480.0,NONE,,,,
2024-03-10,68480.01,70000.0,68221.13,69032.12,NONE,,,,
2024-03-11,69032.8,72943.98,67112.21,72110.98,NONE,,,,
2024-03-12,72110.98,73027.63,68603.0,71475.93,NONE,,,,
2024-03-13,71473.43,73709.99,71337.3,73135.04,NONE,,,,
2024-03-14,73135.04,73835.57,68454.47,71364.58,NONE,,,,
2024-03-15,71364.58,72414.96,65565.7,69506.88,NONE,,,,
2024-03-16,69514.87,70050.0,64774.05,65254.22,NONE,,,,
2024-03-17,65254.22,68877.82,64505.0,68343.64,NONE,,,,
2024-03-18,68354.29,68933.71,66562.65,67613.04,NONE,,,,
2024-03-19,67609.39,68136.39,61506.0,61906.27,NONE,,,,
2024-03-20,61902.57,68150.0,60771.14,67858.8,NONE,,,,
2024-03-21,67855.88,68234.56,64525.0,65484.7,NONE,,,,
2024-03-22,65478.98,66651.1,62258.36,63814.56,NONE,,,,
2024-03-23,63814.56,66029.09,63013.19,63998.86,NONE,,,,
2024-03-24,63998.87,67637.6,63785.57,67204.93,NONE,,,,
2024-03-25,67212.69,71269.92,66381.84,69890.28,NONE,,,,
2024-03-26,69895.6,71582.96,69269.69,69992.4,NONE,,,,
2024-03-27,69994.9,71789.85,68369.62,69435.96,NONE,,,,
2024-03-28,69437.16,71635.99,68841.01,70801.18,NONE,,,,
2024-03-29,70804.06,70941.7,69036.95,69903.75,NONE,,,,
2024-03-30,69903.74,70363.25,69569.03,69626.87,NONE,,,,
2024-03-31,69623.86,71399.91,69587.86,71288.9,NONE,,,,
2024-04-01,71291.5,71313.8,68055.15,69681.82,NONE,,,,
2024-04-02,69681.85,69711.0,64521.61,65464.14,NONE,,,,
2024-04-03,65472.0,66944.06,64500.0,65987.92,NONE,,,,
2024-04-04,65984.18,69367.19,65073.95,68525.23,NONE,,,,
2024-04-05,68528.69,68783.99,66000.0,67856.51,NONE,,,,
2024-04-06,67856.51,69685.0,67469.19,68919.89,NONE,,,,
2024-04-07,68919.57,70312.0,68846.23,69350.34,NONE,,,,
2024-04-08,69350.36,72777.0,69037.33,71622.53,NONE,,,,
2024-04-09,71616.31,71761.37,68200.0,69117.01,NONE,,,,
2024-04-10,69115.79,71159.6,67463.07,70634.04,NONE,,,,
2024-04-11,70638.4,71305.86,69530.0,70020.73,NONE,,,,
2024-04-12,70020.71,71265.74,65110.31,67148.61,NONE,,,,
2024-04-13,67148.62,69100.0,60822.01,64024.77,SELL,69315.0,72813.3885,58819.8345,3.0
2024-04-14,64021.36,65890.91,62150.0,65777.05,NONE,,,,
2024-04-15,65764.56,66928.82,62315.08,63452.18,NONE,,,,
2024-04-16,63452.18,64400.0,61645.09,63814.94,NONE,,,,
2024-04-17,63814.94,64524.14,59648.33,61279.36,NONE,,,,
2024-04-18,61275.73,64210.0,60816.07,63513.85,NONE,,,,
2024-04-19,63514.84,65498.99,59573.32,63848.37,NONE,,,,
2024-04-20,63841.96,65463.08,63121.15,64968.87,NONE,,,,
2024-04-21,64960.82,65725.81,64250.0,64952.92,NONE,,,,
2024-04-22,64952.92,67272.73,64520.0,66859.17,NONE,,,,
2024-04-23,66856.07,67225.66,65823.66,66414.16,NONE,,,,
2024-04-24,66418.0,67077.97,63542.56,64255.78,NONE,,,,
2024-04-25,64255.77,65287.69,62747.18,64484.44,SELL,65555.675,72813.3885,43782.53450000001,3.0
2024-04-26,64484.44,64810.0,63287.76,63742.39,NONE,,,,
2024-04-27,63742.39,63900.0,62389.0,63422.0,NONE,,,,
2024-04-28,63422.34,64333.33,62743.81,63108.94,NONE,,,,
2024-04-29,63109.76,64200.0,61741.01,63844.85,NONE,,,,
2024-04-30,63845.01,64727.81,59040.3,60622.1,NONE,,,,
2024-05-01,60621.2,60785.49,56500.0,58265.59,SELL,61263.25,72813.3885,26612.834499999997,3.0
2024-05-02,58267.81,59641.03,56903.79,59071.89,NONE,,,,
2024-05-03,59070.3,63365.72,58821.05,62913.03,NONE,,,,
2024-05-04,62913.03,64546.0,62565.82,63902.88,NONE,,,,
2024-05-05,63902.88,64636.75,62908.34,64023.45,NONE,,,,
2024-05-06,64023.45,65523.44,62704.48,63162.24,NONE,,,,
2024-05-07,63161.35,64415.06,62252.64,62315.76,NONE,,,,
2024-05-08,62315.75,63013.05,60851.04,61169.53,NONE,,,,
2024-05-09,61169.53,63424.14,60601.6,63073.57,NONE,,,,
2024-05-10,63073.55,63470.0,60150.0,60787.47,NONE,,,,
2024-05-11,60787.99,61482.0,60450.13,60814.63,NONE,,,,
2024-05-12,60814.64,61843.45,60576.05,61453.02,NONE,,,,
2024-05-13,61453.01,63456.18,60738.51,62932.37,NONE,,,,
2024-05-14,62927.44,63103.02,61024.51,61539.84,NONE,,,,
2024-05-15,61539.7,66480.0,61299.57,66244.69,NONE,,,,
2024-05-16,66244.68,66772.83,64588.5,65252.18,BUY,63845.759999999995,60708.140745000004,73258.61776499997,3.0
2024-05-17,65252.17,67500.0,65113.46,67046.33,NONE,,,,
2024-05-18,67046.34,67407.79,66624.06,66923.87,NONE,,,,
2024-05-19,66923.87,67701.91,65852.02,66261.62,NONE,,,,
2024-05-20,66260.04,71560.9,66057.03,71432.17,NONE,,,,
2024-05-21,71432.16,71980.0,69146.01,70142.84,NONE,,,,
2024-05-22,70142.88,70659.99,68887.52,69109.93,NONE,,,,
2024-05-23,69109.93,70066.95,66259.0,67940.45,NONE,,,,
2024-05-24,67932.79,69278.75,66587.91,68547.8,NONE,,,,
2024-05-25,68545.52,69605.03,68487.44,69289.67,NONE,,,,
2024-05-26,69289.69,69522.0,68097.38,68473.72,NONE,,,,
2024-05-27,68470.8,70613.39,68210.12,69368.72,NONE,,,,
2024-05-28,69366.31,69533.96,67194.59,68321.98,NONE,,,,
2024-05-29,68321.99,68864.11,67081.66,67569.45,NONE,,,,
2024-05-30,67569.44,69536.89,67092.91,68338.58,NONE,,,,
2024-05-31,68338.58,69024.71,66584.47,67472.41,NONE,,,,
2024-06-01,67473.07,67837.33,67371.28,67719.29,NONE,,,,
